item_id,item_name,complexity_profile,wastage_id,location_id,wastage_date,quantity_wasted,unit_cost,total_loss_amount,wastage_reason
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-001173,LOC-002,2025-03-26,8,16.5,132.0,OVERCOOKED_OR_BURNT
ITEM-041,Calabrian Sausage Rigatoni,STANDARD,WAS-001174,LOC-004,2025-08-26,12,6.8,81.6,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-001175,LOC-004,2025-06-20,10,16.5,165.0,OVERPRODUCTION_UNSOLD
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-001176,LOC-012,2025-09-27,4,9.5,38.0,EQUIPMENT_COOLER_FAILURE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-001177,LOC-018,2025-10-07,7,6.8,47.6,EXPIRED_SHELF_LIFE
ITEM-014,Spanakopita Herb Triangles,STANDARD,WAS-001178,LOC-012,2025-08-10,2,4.5,9.0,OVERPRODUCTION_UNSOLD
ITEM-095,Spicy Tofu Peanut Noodle Bowl,STANDARD,WAS-001179,LOC-019,2025-09-05,5,4.9,24.5,EXPIRED_SHELF_LIFE
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-001180,LOC-015,2025-10-16,10,9.5,95.0,OVERPRODUCTION_UNSOLD
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-001181,LOC-010,2025-12-08,9,3.4,30.6,EXPIRED_SHELF_LIFE
ITEM-055,Steakhouse Flat Iron Chimichurri,PRICE_SENSITIVE,WAS-001182,LOC-007,2025-03-03,1,13.2,13.2,PREPARATION_ERROR
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-001183,LOC-002,2025-03-03,11,16.5,181.5,OVERPRODUCTION_UNSOLD
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-001184,LOC-013,2025-01-14,7,2.6,18.2,OVERCOOKED_OR_BURNT
ITEM-012,Heirloom Tomato Bruschetta,PRICE_SENSITIVE,WAS-001185,LOC-016,2025-04-06,4,4.2,16.8,PREPARATION_ERROR
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-001186,LOC-008,2025-03-03,7,2.6,18.2,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-001187,LOC-001,2025-01-26,11,7.5,82.5,OVERCOOKED_OR_BURNT
ITEM-009,Truffle Whipped Burrata,STANDARD,WAS-001188,LOC-017,2025-09-10,9,7.8,70.2,EXPIRED_SHELF_LIFE
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-001189,LOC-015,2025-01-05,10,12.0,120.0,OVERPRODUCTION_UNSOLD
ITEM-085,Blackened Salmon Cobb Salad,STANDARD,WAS-001190,LOC-014,2025-07-23,4,9.8,39.2,EXPIRED_SHELF_LIFE
ITEM-009,Truffle Whipped Burrata,STANDARD,WAS-001191,LOC-007,2025-01-29,12,7.8,93.6,EXPIRED_SHELF_LIFE
ITEM-073,Pacific Black Cod Miso Glaze,PROFITABLE_LOW_SELLING,WAS-001192,LOC-019,2025-06-02,3,18.0,54.0,EXPIRED_SHELF_LIFE
ITEM-056,Pan-Roasted Duck Breast Plum Glaze,STANDARD,WAS-001193,LOC-010,2025-03-21,4,14.0,56.0,PREPARATION_ERROR
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-001194,LOC-020,2025-12-06,12,16.5,198.0,OVERPRODUCTION_UNSOLD
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-001195,LOC-011,2025-03-16,2,10.2,20.4,EXPIRED_SHELF_LIFE
ITEM-118,Dark Chocolate Souffle Grand Marnier,PROFITABLE_LOW_SELLING,WAS-001196,LOC-020,2025-02-25,2,4.0,8.0,CUSTOMER_SEND_BACK
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-001197,LOC-005,2025-02-01,2,4.1,8.2,EXPIRED_SHELF_LIFE
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-001198,LOC-007,2025-08-28,10,3.4,34.0,OVERPRODUCTION_UNSOLD
ITEM-091,Beyond Meat Gourmet Burger,POPULAR_LOW_MARGIN,WAS-001199,LOC-012,2025-05-16,12,11.5,138.0,EXPIRED_SHELF_LIFE
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-001200,LOC-002,2025-07-19,9,8.9,80.1,EXPIRED_SHELF_LIFE
ITEM-094,Creamy Cashew Alfredo Tagliatelle,STANDARD,WAS-001201,LOC-007,2025-10-19,2,5.8,11.6,OVERCOOKED_OR_BURNT
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-001202,LOC-005,2025-12-21,11,11.5,126.5,OVERPRODUCTION_UNSOLD
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-001203,LOC-012,2025-10-24,11,11.5,126.5,EXPIRED_SHELF_LIFE
ITEM-049,Colorado Rosemary Lamb Chops,STANDARD,WAS-001204,LOC-004,2025-04-19,9,19.5,175.5,EXPIRED_SHELF_LIFE
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-001205,LOC-019,2025-07-06,8,16.0,128.0,OVERCOOKED_OR_BURNT
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-001206,LOC-003,2025-05-28,5,6.8,34.0,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-001207,LOC-017,2025-12-12,11,7.5,82.5,OVERCOOKED_OR_BURNT
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-001208,LOC-004,2025-12-22,11,15.0,165.0,EXPIRED_SHELF_LIFE
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-001209,LOC-009,2025-10-02,3,8.5,25.5,EQUIPMENT_COOLER_FAILURE
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-001210,LOC-002,2025-12-08,11,4.1,45.1,OVERPRODUCTION_UNSOLD
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-001211,LOC-010,2025-05-20,10,15.0,150.0,EQUIPMENT_COOLER_FAILURE
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-001212,LOC-020,2025-01-03,10,16.8,168.0,OVERPRODUCTION_UNSOLD
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-001213,LOC-009,2025-04-27,8,8.7,69.6,PREPARATION_ERROR
ITEM-099,Lentil Shepherd's Pie Sweet Potato,STANDARD,WAS-001214,LOC-008,2025-03-10,8,5.2,41.6,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-001215,LOC-018,2025-02-22,5,7.5,37.5,EXPIRED_SHELF_LIFE
ITEM-034,Prosciutto e Rucola Pizza,HIGH_WASTAGE,WAS-001216,LOC-011,2025-06-16,6,9.8,58.8,EXPIRED_SHELF_LIFE
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-001217,LOC-019,2025-01-07,11,9.8,107.8,EXPIRED_SHELF_LIFE
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-001218,LOC-018,2025-05-02,8,7.5,60.0,EXPIRED_SHELF_LIFE
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-001219,LOC-019,2025-10-18,8,7.8,62.4,EXPIRED_SHELF_LIFE
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-001220,LOC-017,2025-12-24,8,8.5,68.0,EQUIPMENT_COOLER_FAILURE
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-001221,LOC-020,2025-07-25,11,3.4,37.4,EXPIRED_SHELF_LIFE
ITEM-024,Portobello Mushroom Swiss Burger,STANDARD,WAS-001222,LOC-017,2025-09-30,12,5.8,69.6,EXPIRED_SHELF_LIFE
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-001223,LOC-015,2025-10-03,8,15.0,120.0,EXPIRED_SHELF_LIFE
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-001224,LOC-016,2025-02-03,10,2.6,26.0,PREPARATION_ERROR
ITEM-064,Butter Poached Maine Lobster Tail,HIGH_WASTAGE,WAS-001225,LOC-017,2025-05-06,11,23.5,258.5,OVERPRODUCTION_UNSOLD
ITEM-077,Mediterranean Quinoa Crunch Bowl,STANDARD,WAS-001226,LOC-008,2025-10-13,4,5.2,20.8,EXPIRED_SHELF_LIFE
ITEM-063,Wild King Salmon Lemon Herb,STANDARD,WAS-001227,LOC-007,2025-04-24,9,16.2,145.8,EXPIRED_SHELF_LIFE
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-001228,LOC-004,2025-10-23,10,8.5,85.0,EXPIRED_SHELF_LIFE
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-001229,LOC-007,2025-11-08,10,4.1,41.0,EXPIRED_SHELF_LIFE
ITEM-064,Butter Poached Maine Lobster Tail,HIGH_WASTAGE,WAS-001230,LOC-011,2025-04-01,12,23.5,282.0,PREPARATION_ERROR
ITEM-119,Matcha Green Tea Crepe Cake,HIGH_WASTAGE,WAS-001231,LOC-003,2025-05-05,4,3.2,12.8,OVERCOOKED_OR_BURNT
ITEM-037,Spaghetti All'Amatriciana,PRICE_SENSITIVE,WAS-001232,LOC-002,2025-01-18,1,5.5,5.5,OVERCOOKED_OR_BURNT
ITEM-034,Prosciutto e Rucola Pizza,HIGH_WASTAGE,WAS-001233,LOC-001,2025-03-29,7,9.8,68.6,OVERPRODUCTION_UNSOLD
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-001234,LOC-006,2025-08-12,8,11.5,92.0,PREPARATION_ERROR
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-001235,LOC-014,2025-12-25,11,7.8,85.8,PREPARATION_ERROR
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-001236,LOC-004,2025-10-09,12,16.0,192.0,EXPIRED_SHELF_LIFE
ITEM-116,Key Lime Tart Graham Crust,STANDARD,WAS-001237,LOC-016,2025-06-11,2,2.7,5.4,CUSTOMER_SEND_BACK
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-001238,LOC-010,2025-01-28,11,16.8,184.8,OVERPRODUCTION_UNSOLD
ITEM-146,Acai Berry Superfood Smoothie,HIGH_WASTAGE,WAS-001239,LOC-005,2025-09-18,12,3.4,40.8,OVERPRODUCTION_UNSOLD
ITEM-029,Truffle Lobster Roll,PROFITABLE_LOW_SELLING,WAS-001240,LOC-011,2025-12-28,1,14.5,14.5,OVERPRODUCTION_UNSOLD
ITEM-118,Dark Chocolate Souffle Grand Marnier,PROFITABLE_LOW_SELLING,WAS-001241,LOC-001,2025-12-04,8,4.0,32.0,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-001242,LOC-017,2025-09-21,8,6.8,54.4,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-001243,LOC-014,2025-08-23,3,6.8,20.4,OVERPRODUCTION_UNSOLD
ITEM-110,Fresh Wild Berry Pavlova,HIGH_WASTAGE,WAS-001244,LOC-007,2025-06-11,10,5.8,58.0,OVERPRODUCTION_UNSOLD
ITEM-095,Spicy Tofu Peanut Noodle Bowl,STANDARD,WAS-001245,LOC-014,2025-02-24,5,4.9,24.5,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-001246,LOC-001,2025-10-05,11,16.5,181.5,EXPIRED_SHELF_LIFE
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-001247,LOC-006,2025-03-28,8,8.9,71.2,CUSTOMER_SEND_BACK
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-001248,LOC-007,2025-11-25,10,11.5,115.0,EXPIRED_SHELF_LIFE
ITEM-139,Vanilla Bean Oat Milk Latte,STANDARD,WAS-001249,LOC-011,2025-02-22,10,1.2,12.0,EXPIRED_SHELF_LIFE
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-001250,LOC-010,2025-11-07,9,16.5,148.5,EXPIRED_SHELF_LIFE
ITEM-100,Crispy Falafel Mezze Platter,STANDARD,WAS-001251,LOC-003,2025-05-03,5,5.0,25.0,EXPIRED_SHELF_LIFE
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-001252,LOC-019,2025-11-30,12,16.0,192.0,OVERCOOKED_OR_BURNT
ITEM-018,Prime Wagyu Truffle Burger,PROFITABLE_LOW_SELLING,WAS-001253,LOC-002,2025-12-06,9,11.5,103.5,EXPIRED_SHELF_LIFE
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-001254,LOC-012,2025-02-10,8,8.9,71.2,PREPARATION_ERROR
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-001255,LOC-012,2025-08-04,7,7.5,52.5,EXPIRED_SHELF_LIFE
ITEM-065,Jumbo Lump Crab Cakes (2pcs),HIGH_WASTAGE,WAS-001256,LOC-001,2025-03-14,6,15.0,90.0,OVERPRODUCTION_UNSOLD
ITEM-033,Quattro Formaggi Bianca,STANDARD,WAS-001257,LOC-014,2025-08-23,8,7.5,60.0,EXPIRED_SHELF_LIFE
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-001258,LOC-011,2025-03-12,9,16.0,144.0,PREPARATION_ERROR
ITEM-008,Reserve Osetra Caviar Blinis,PROFITABLE_LOW_SELLING,WAS-001259,LOC-008,2025-08-17,3,16.5,49.5,PREPARATION_ERROR
ITEM-073,Pacific Black Cod Miso Glaze,PROFITABLE_LOW_SELLING,WAS-001260,LOC-009,2025-07-15,4,18.0,72.0,OVERPRODUCTION_UNSOLD
ITEM-043,Burrata Caprese Pizza,HIGH_WASTAGE,WAS-001261,LOC-018,2025-11-27,6,8.5,51.0,PREPARATION_ERROR
ITEM-100,Crispy Falafel Mezze Platter,STANDARD,WAS-001262,LOC-013,2025-07-15,5,5.0,25.0,EXPIRED_SHELF_LIFE
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-001263,LOC-004,2025-08-08,3,12.0,36.0,OVERPRODUCTION_UNSOLD
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-001264,LOC-016,2025-07-02,11,16.8,184.8,OVERCOOKED_OR_BURNT
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-001265,LOC-003,2025-06-26,9,11.5,103.5,EXPIRED_SHELF_LIFE
ITEM-010,Smoked Duck Croquettes,STANDARD,WAS-001266,LOC-004,2025-12-03,4,7.0,28.0,OVERPRODUCTION_UNSOLD
ITEM-062,Crispy Skin Mediterranean Branzino,HIGH_WASTAGE,WAS-001267,LOC-004,2025-12-26,10,16.0,160.0,EXPIRED_SHELF_LIFE
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-001268,LOC-008,2025-05-14,11,16.0,176.0,OVERPRODUCTION_UNSOLD
ITEM-074,Fried Softshell Crab Basket,HIGH_WASTAGE,WAS-001269,LOC-011,2025-08-23,9,12.0,108.0,OVERPRODUCTION_UNSOLD
ITEM-045,Linguine alle Vongole (Clams),HIGH_WASTAGE,WAS-001270,LOC-003,2025-05-20,8,12.0,96.0,PREPARATION_ERROR
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-001271,LOC-019,2025-09-14,10,7.5,75.0,EXPIRED_SHELF_LIFE
ITEM-115,Pecan Pie Bourbon Whipped Cream,STANDARD,WAS-001272,LOC-006,2025-10-12,1,3.0,3.0,PREPARATION_ERROR
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-001273,LOC-003,2025-03-31,7,6.8,47.6,EXPIRED_SHELF_LIFE
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-001274,LOC-004,2025-11-24,4,10.2,40.8,EXPIRED_SHELF_LIFE
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-001275,LOC-004,2025-02-20,9,16.0,144.0,OVERPRODUCTION_UNSOLD
ITEM-013,Loaded Queso Nachos,STANDARD,WAS-001276,LOC-002,2025-07-05,9,5.5,49.5,EXPIRED_SHELF_LIFE
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-001277,LOC-016,2025-10-13,7,11.2,78.4,OVERPRODUCTION_UNSOLD
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-001278,LOC-005,2025-11-16,6,4.1,24.6,PREPARATION_ERROR
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-001279,LOC-015,2025-05-02,11,8.9,97.9,OVERCOOKED_OR_BURNT
ITEM-068,Classic Fish & Chips Tartar,POPULAR_LOW_MARGIN,WAS-001280,LOC-005,2025-06-28,3,14.5,43.5,PREPARATION_ERROR
ITEM-075,Seafood Bouillabaisse Saffron Rouille,HIGH_WASTAGE,WAS-001281,LOC-012,2025-05-12,8,16.5,132.0,CUSTOMER_SEND_BACK
ITEM-083,Classic Greek Village Salad,PRICE_SENSITIVE,WAS-001282,LOC-019,2025-03-29,4,4.8,19.2,OVERPRODUCTION_UNSOLD
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-001283,LOC-015,2025-08-06,9,17.5,157.5,PREPARATION_ERROR
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-001284,LOC-006,2025-07-19,9,11.5,103.5,PREPARATION_ERROR
ITEM-049,Colorado Rosemary Lamb Chops,STANDARD,WAS-001285,LOC-001,2025-04-05,4,19.5,78.0,OVERPRODUCTION_UNSOLD
ITEM-069,Grilled Yellowfin Ahi Tuna Steak,HIGH_WASTAGE,WAS-001286,LOC-005,2025-03-23,2,14.8,29.6,CUSTOMER_SEND_BACK
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-001287,LOC-019,2025-06-11,9,9.8,88.2,OVERPRODUCTION_UNSOLD
ITEM-057,Roasted Veal Chop Chanterelles,PROFITABLE_LOW_SELLING,WAS-001288,LOC-011,2025-11-11,6,22.0,132.0,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-001289,LOC-014,2025-10-16,7,11.5,80.5,EXPIRED_SHELF_LIFE
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-001290,LOC-014,2025-10-23,7,9.8,68.6,EXPIRED_SHELF_LIFE
ITEM-063,Wild King Salmon Lemon Herb,STANDARD,WAS-001291,LOC-002,2025-03-14,3,16.2,48.6,PREPARATION_ERROR
ITEM-021,California Turkey Avocado Club,HIGH_WASTAGE,WAS-001292,LOC-005,2025-12-06,9,8.9,80.1,OVERPRODUCTION_UNSOLD
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-001293,LOC-009,2025-10-23,9,17.5,157.5,CUSTOMER_SEND_BACK
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-001294,LOC-017,2025-06-23,12,7.5,90.0,OVERCOOKED_OR_BURNT
ITEM-101,Thai Coconut Green Curry Tofu,STANDARD,WAS-001295,LOC-019,2025-01-02,1,5.5,5.5,OVERPRODUCTION_UNSOLD
ITEM-033,Quattro Formaggi Bianca,STANDARD,WAS-001296,LOC-015,2025-04-17,5,7.5,37.5,EXPIRED_SHELF_LIFE
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-001297,LOC-002,2025-06-16,6,8.7,52.2,EQUIPMENT_COOLER_FAILURE
ITEM-013,Loaded Queso Nachos,STANDARD,WAS-001298,LOC-009,2025-01-21,3,5.5,16.5,OVERPRODUCTION_UNSOLD
ITEM-076,DineIQ Signature Caesar Salad,POPULAR_LOW_MARGIN,WAS-001299,LOC-011,2025-12-16,4,8.8,35.2,EQUIPMENT_COOLER_FAILURE
ITEM-084,Kale Tahini Caesar Roasted Chickpeas,STANDARD,WAS-001300,LOC-006,2025-02-11,12,4.9,58.8,EXPIRED_SHELF_LIFE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-001301,LOC-015,2025-10-29,5,11.5,57.5,OVERCOOKED_OR_BURNT
ITEM-144,Fresh Squeezed Orange Juice,HIGH_WASTAGE,WAS-001302,LOC-020,2025-04-25,3,2.6,7.8,EXPIRED_SHELF_LIFE
ITEM-006,Soft-Shell Crab Sliders,HIGH_WASTAGE,WAS-001303,LOC-004,2025-01-17,10,10.2,102.0,OVERPRODUCTION_UNSOLD
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-001304,LOC-015,2025-10-16,10,9.5,95.0,EQUIPMENT_COOLER_FAILURE
ITEM-085,Blackened Salmon Cobb Salad,STANDARD,WAS-001305,LOC-018,2025-11-27,2,9.8,19.6,OVERPRODUCTION_UNSOLD
ITEM-118,Dark Chocolate Souffle Grand Marnier,PROFITABLE_LOW_SELLING,WAS-001306,LOC-007,2025-02-11,3,4.0,12.0,PREPARATION_ERROR
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-001307,LOC-016,2025-08-17,9,10.2,91.8,EXPIRED_SHELF_LIFE
ITEM-102,Mushroom & Walnut Bolognese,STANDARD,WAS-001308,LOC-003,2025-09-21,1,5.6,5.6,OVERPRODUCTION_UNSOLD
ITEM-054,Coffee-Crusted Prime Ribeye (14oz),STANDARD,WAS-001309,LOC-012,2025-05-12,3,23.0,69.0,OVERPRODUCTION_UNSOLD
ITEM-107,Classic Madagascar Vanilla Bean Gelato,PRICE_SENSITIVE,WAS-001310,LOC-007,2025-04-16,10,1.8,18.0,EXPIRED_SHELF_LIFE
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-001311,LOC-009,2025-05-19,11,9.8,107.8,EXPIRED_SHELF_LIFE
ITEM-119,Matcha Green Tea Crepe Cake,HIGH_WASTAGE,WAS-001312,LOC-010,2025-05-29,10,3.2,32.0,PREPARATION_ERROR
ITEM-071,Steamed Blue Mussels White Wine,HIGH_WASTAGE,WAS-001313,LOC-001,2025-08-27,9,9.5,85.5,EQUIPMENT_COOLER_FAILURE
ITEM-108,New York Style Cheesecake,POPULAR_LOW_MARGIN,WAS-001314,LOC-012,2025-08-23,4,6.9,27.6,OVERPRODUCTION_UNSOLD
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-001315,LOC-018,2025-09-26,6,16.8,100.8,EXPIRED_SHELF_LIFE
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-001316,LOC-001,2025-10-14,2,7.8,15.6,OVERPRODUCTION_UNSOLD
ITEM-070,Garlic Butter Tiger Prawns Skewer,STANDARD,WAS-001317,LOC-018,2025-09-12,9,11.5,103.5,EQUIPMENT_COOLER_FAILURE
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-001318,LOC-007,2025-09-29,9,10.2,91.8,PREPARATION_ERROR
ITEM-011,Spicy Tuna Crispy Rice,HIGH_WASTAGE,WAS-001319,LOC-017,2025-04-14,6,9.8,58.8,OVERPRODUCTION_UNSOLD
ITEM-007,Crispy Calamari Fritti,STANDARD,WAS-001320,LOC-013,2025-02-18,10,7.5,75.0,EQUIPMENT_COOLER_FAILURE
ITEM-039,Handcrafted Lobster Ravioli,HIGH_WASTAGE,WAS-001321,LOC-010,2025-10-25,10,11.2,112.0,CUSTOMER_SEND_BACK
ITEM-026,Classic BLT Sourdough,PRICE_SENSITIVE,WAS-001322,LOC-014,2025-12-08,2,4.8,9.6,PREPARATION_ERROR
ITEM-118,Dark Chocolate Souffle Grand Marnier,PROFITABLE_LOW_SELLING,WAS-001323,LOC-001,2025-11-08,2,4.0,8.0,CUSTOMER_SEND_BACK
ITEM-034,Prosciutto e Rucola Pizza,HIGH_WASTAGE,WAS-001324,LOC-006,2025-12-02,12,9.8,117.6,PREPARATION_ERROR
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-001325,LOC-004,2025-12-11,6,4.1,24.6,EQUIPMENT_COOLER_FAILURE
ITEM-053,Smoked Bone-in Kurobuta Pork Chop,STANDARD,WAS-001326,LOC-019,2025-02-08,1,13.8,13.8,PREPARATION_ERROR
ITEM-027,Chipotle Fish Tacos (3pcs),HIGH_WASTAGE,WAS-001327,LOC-015,2025-08-22,3,8.7,26.1,EXPIRED_SHELF_LIFE
ITEM-098,Avocado Supergreen Toast Sourdough,HIGH_WASTAGE,WAS-001328,LOC-019,2025-06-22,6,6.8,40.8,EXPIRED_SHELF_LIFE
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-001329,LOC-012,2025-10-31,2,7.8,15.6,EXPIRED_SHELF_LIFE
ITEM-067,Seafood Paella Valenciana,HIGH_WASTAGE,WAS-001330,LOC-014,2025-11-15,4,16.0,64.0,EXPIRED_SHELF_LIFE
ITEM-072,Whole Grilled Red Snapper Mojo,HIGH_WASTAGE,WAS-001331,LOC-003,2025-01-23,4,17.5,70.0,OVERPRODUCTION_UNSOLD
ITEM-086,Sesame Ahi Tuna Poke Bowl,HIGH_WASTAGE,WAS-001332,LOC-004,2025-10-28,5,10.2,51.0,OVERPRODUCTION_UNSOLD
ITEM-036,Slow-Braised Wild Boar Pappardelle,STANDARD,WAS-001333,LOC-003,2025-01-03,9,9.5,85.5,EXPIRED_SHELF_LIFE
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-001334,LOC-012,2025-09-04,6,4.1,24.6,EXPIRED_SHELF_LIFE
ITEM-148,Cold Pressed Green Detox Juice,HIGH_WASTAGE,WAS-001335,LOC-009,2025-10-04,2,4.1,8.2,OVERPRODUCTION_UNSOLD
ITEM-078,Burrata Caprese Heirloom Salad,HIGH_WASTAGE,WAS-001336,LOC-019,2025-09-21,2,7.8,15.6,EXPIRED_SHELF_LIFE
ITEM-033,Quattro Formaggi Bianca,STANDARD,WAS-001337,LOC-016,2025-01-04,1,7.5,7.5,PREPARATION_ERROR
ITEM-082,Wild Rice & Avocado Harvest Bowl,HIGH_WASTAGE,WAS-001338,LOC-001,2025-08-07,6,7.5,45.0,EXPIRED_SHELF_LIFE
ITEM-010,Smoked Duck Croquettes,STANDARD,WAS-001339,LOC-014,2025-02-05,3,7.0,21.0,EQUIPMENT_COOLER_FAILURE
ITEM-005,Wild Alaskan Salmon Tartare,HIGH_WASTAGE,WAS-001340,LOC-013,2025-11-08,5,11.5,57.5,EXPIRED_SHELF_LIFE
ITEM-040,Truffled Wild Mushroom Gnocchi,STANDARD,WAS-001341,LOC-012,2025-08-28,3,7.8,23.4,EXPIRED_SHELF_LIFE
ITEM-066,Seared Diver Scallops Sweet Corn,HIGH_WASTAGE,WAS-001342,LOC-005,2025-04-22,12,16.8,201.6,OVERPRODUCTION_UNSOLD
