rating_id,order_id,customer_id,item_id,location_id,overall_rating,food_rating,service_rating,ambiance_rating,review_text,review_date,anomaly_tag
RAT-028368,ORD-021972,CUST-31093,ITEM-142,LOC-012,2,2,1,2,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-08-23,STANDARD_NEGATIVE
RAT-028369,ORD-007072,CUST-01045,ITEM-015,LOC-006,2,2,1,3,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-06-29,STANDARD_NEGATIVE
RAT-028370,ORD-093111,CUST-32766,ITEM-039,LOC-005,5,5,4,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-03-24,STANDARD_POSITIVE
RAT-028371,ORD-046518,CUST-35088,ITEM-013,LOC-010,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-12-31,STANDARD_POSITIVE
RAT-028372,ORD-084812,CUST-19177,ITEM-092,LOC-004,4,5,4,3,Incredible taste and immaculate vibe. Five stars all the way!,2025-03-18,STANDARD_POSITIVE
RAT-028373,ORD-006587,CUST-44988,ITEM-019,LOC-010,4,4,3,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-07-10,STANDARD_POSITIVE
RAT-028374,ORD-019704,CUST-17112,ITEM-004,LOC-008,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-08-26,STANDARD_POSITIVE
RAT-028375,ORD-092302,CUST-15747,ITEM-025,LOC-004,5,5,5,4,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-08-10,STANDARD_POSITIVE
RAT-028376,ORD-076178,CUST-42949,ITEM-001,LOC-014,4,4,3,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-03-09,STANDARD_POSITIVE
RAT-028377,ORD-036736,CUST-19097,ITEM-140,LOC-010,5,5,4,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-04-29,STANDARD_POSITIVE
RAT-028378,ORD-066359,CUST-22243,ITEM-070,LOC-005,4,4,5,3,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-09-14,STANDARD_POSITIVE
RAT-028379,ORD-098526,CUST-35236,ITEM-049,LOC-010,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-05-11,STANDARD_POSITIVE
RAT-028380,ORD-039649,CUST-05948,ITEM-088,LOC-012,4,4,3,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-08-18,STANDARD_POSITIVE
RAT-028381,ORD-012130,,ITEM-069,LOC-019,5,4,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-07-09,STANDARD_POSITIVE
RAT-028382,ORD-081080,CUST-12103,ITEM-002,LOC-017,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-24,STANDARD_POSITIVE
RAT-028383,ORD-091500,CUST-41424,ITEM-112,LOC-009,4,4,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-04-26,STANDARD_POSITIVE
RAT-028384,ORD-036657,CUST-28791,ITEM-104,LOC-010,5,5,5,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-05-20,STANDARD_POSITIVE
RAT-028385,ORD-029666,CUST-07012,ITEM-117,LOC-007,3,4,4,2,"Food was good, though service was a bit slow during the dinner rush.",2025-04-29,STANDARD_NEUTRAL
RAT-028386,ORD-013500,CUST-45974,ITEM-017,LOC-014,2,1,1,3,Horrible experience from start to finish. Zero stars if I could.,2025-09-30,STANDARD_NEGATIVE
RAT-028387,ORD-075889,CUST-05413,ITEM-140,LOC-014,4,4,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-12-30,STANDARD_POSITIVE
RAT-028388,ORD-019655,CUST-04125,ITEM-009,LOC-011,5,5,5,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-07-30,STANDARD_POSITIVE
RAT-028389,ORD-075654,CUST-44301,ITEM-013,LOC-011,4,4,3,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-08-20,STANDARD_POSITIVE
RAT-028390,ORD-086614,CUST-43650,ITEM-077,LOC-020,5,5,4,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-11-22,STANDARD_POSITIVE
RAT-028391,ORD-069530,CUST-21377,ITEM-007,LOC-002,5,4,5,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-19,STANDARD_POSITIVE
RAT-028392,ORD-018983,CUST-14444,ITEM-100,LOC-009,3,3,3,2,Portions were generous but flavors were fairly standard.,2025-03-02,STANDARD_NEUTRAL
RAT-028393,ORD-099971,CUST-27195,ITEM-126,LOC-016,1,1,1,2,"Advertising says free item, but they required spending $80 first. Ridiculous!",2025-02-14,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-028394,ORD-081849,CUST-03834,ITEM-003,LOC-017,4,3,3,3,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-10-26,STANDARD_POSITIVE
RAT-028395,ORD-079875,CUST-20068,ITEM-145,LOC-015,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-08-31,STANDARD_POSITIVE
RAT-028396,ORD-030174,,ITEM-119,LOC-006,5,4,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-06-02,STANDARD_POSITIVE
RAT-028397,ORD-037526,CUST-23363,ITEM-150,LOC-020,3,2,4,2,Overpriced and bland. The portions have shrunk noticeably.,2025-08-25,ANOMALY_SENTIMENT_MISMATCH_CONTRADICTORY
RAT-028398,ORD-092227,CUST-18376,ITEM-086,LOC-003,4,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-06-21,STANDARD_POSITIVE
RAT-028399,ORD-027329,CUST-30458,ITEM-129,LOC-004,2,2,3,1,The meal was completely cold and order was missing two items!,2025-03-16,STANDARD_NEGATIVE
RAT-028400,ORD-011361,CUST-24059,ITEM-044,LOC-017,3,3,3,2,"Decent food, average service. Nothing particularly memorable.",2025-10-26,STANDARD_NEUTRAL
RAT-028401,ORD-022626,CUST-47841,ITEM-071,LOC-004,4,3,3,3,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-07-20,STANDARD_POSITIVE
RAT-028402,ORD-044895,CUST-43213,ITEM-056,LOC-006,4,5,5,3,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-07-01,STANDARD_POSITIVE
RAT-028403,ORD-097387,CUST-16049,ITEM-014,LOC-013,3,2,4,3,Okay experience. Good location but food was slightly under-seasoned.,2025-10-20,STANDARD_NEUTRAL
RAT-028404,ORD-016472,CUST-18681,ITEM-140,LOC-019,3,4,4,4,Okay experience. Good location but food was slightly under-seasoned.,2025-08-09,STANDARD_NEUTRAL
RAT-028405,ORD-039884,CUST-41892,ITEM-090,LOC-011,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-06-02,STANDARD_POSITIVE
RAT-028406,ORD-092813,CUST-47787,ITEM-032,LOC-004,1,2,1,2,Felt scammed by the advertised 50% discount! Fine print required $120 order.,2025-08-23,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-028407,ORD-002704,CUST-00063,ITEM-053,LOC-016,5,5,5,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-01-11,STANDARD_POSITIVE
RAT-028408,ORD-076688,CUST-05081,ITEM-071,LOC-016,4,4,3,4,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-11-23,STANDARD_POSITIVE
RAT-028409,ORD-051571,CUST-33746,ITEM-078,LOC-016,1,2,1,3,"Advertising says free item, but they required spending $80 first. Ridiculous!",2025-07-05,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-028410,ORD-092535,CUST-12528,ITEM-134,LOC-010,5,5,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-08-29,STANDARD_POSITIVE
RAT-028411,ORD-069684,CUST-12749,ITEM-114,LOC-009,3,3,2,2,"Food was good, though service was a bit slow during the dinner rush.",2025-05-23,STANDARD_NEUTRAL
RAT-028412,ORD-065525,CUST-12394,ITEM-058,LOC-012,5,5,4,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-05-28,STANDARD_POSITIVE
RAT-028413,ORD-034516,CUST-26444,ITEM-086,LOC-001,5,4,4,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-12-22,STANDARD_POSITIVE
RAT-028414,ORD-073769,CUST-14944,ITEM-111,LOC-004,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-06-15,STANDARD_POSITIVE
RAT-028415,ORD-015152,CUST-11234,ITEM-039,LOC-017,1,1,1,2,The meal was completely cold and order was missing two items!,2025-11-20,STANDARD_NEGATIVE
RAT-028416,ORD-075867,CUST-01682,ITEM-146,LOC-018,4,4,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-02-18,STANDARD_POSITIVE
RAT-028417,ORD-049191,CUST-41853,ITEM-146,LOC-011,4,3,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-06-02,STANDARD_POSITIVE
RAT-028418,ORD-076813,CUST-45592,ITEM-142,LOC-020,4,4,5,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-12-27,STANDARD_POSITIVE
RAT-028419,ORD-056196,CUST-23501,ITEM-012,LOC-016,3,2,3,2,Okay experience. Good location but food was slightly under-seasoned.,2025-07-09,STANDARD_NEUTRAL
RAT-028420,ORD-064109,CUST-35896,ITEM-025,LOC-015,4,4,4,3,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-07-10,STANDARD_POSITIVE
RAT-028421,ORD-018536,CUST-05350,ITEM-088,LOC-016,1,2,1,3,Felt scammed by the advertised 50% discount! Fine print required $120 order.,2025-07-22,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-028422,ORD-043051,CUST-30748,ITEM-136,LOC-017,5,4,4,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-05-01,STANDARD_POSITIVE
RAT-028423,ORD-032977,CUST-08417,ITEM-022,LOC-001,1,1,1,1,The meal was completely cold and order was missing two items!,2025-04-19,STANDARD_NEGATIVE
RAT-028424,ORD-000600,CUST-25506,ITEM-049,LOC-003,4,3,4,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-01-20,STANDARD_POSITIVE
RAT-028425,ORD-057949,CUST-16373,ITEM-103,LOC-012,3,3,2,4,Portions were generous but flavors were fairly standard.,2025-06-27,STANDARD_NEUTRAL
RAT-028426,ORD-059868,CUST-11514,ITEM-048,LOC-019,3,2,4,4,"Food was good, though service was a bit slow during the dinner rush.",2025-07-21,STANDARD_NEUTRAL
RAT-028427,ORD-003710,CUST-32138,ITEM-020,LOC-001,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-12-23,STANDARD_POSITIVE
RAT-028428,ORD-024111,CUST-02364,ITEM-126,LOC-001,4,4,4,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-10-17,STANDARD_POSITIVE
RAT-028429,ORD-049366,CUST-33635,ITEM-121,LOC-010,4,4,5,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-08-24,STANDARD_POSITIVE
RAT-028430,ORD-005724,CUST-01537,ITEM-128,LOC-002,4,5,4,5,Extremely disappointed. Food arrived lukewarm and fries were soggy.,2025-03-11,ANOMALY_SENTIMENT_MISMATCH_CONTRADICTORY
RAT-028431,ORD-055705,CUST-33187,ITEM-085,LOC-001,5,5,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-03-27,STANDARD_POSITIVE
RAT-028432,ORD-027395,CUST-33534,ITEM-033,LOC-019,4,3,3,3,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-05-16,STANDARD_POSITIVE
RAT-028433,ORD-064121,CUST-49688,ITEM-090,LOC-014,5,5,5,5,Incredible taste and immaculate vibe. Five stars all the way!,2025-10-12,STANDARD_POSITIVE
RAT-028434,ORD-010317,CUST-12766,ITEM-109,LOC-001,4,5,4,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-07-14,STANDARD_POSITIVE
RAT-028435,ORD-022623,CUST-34480,ITEM-026,LOC-018,5,5,5,5,"Rude staff, unclean tables, and subpar taste. Not coming back.",2025-04-20,ANOMALY_SENTIMENT_MISMATCH_CONTRADICTORY
RAT-028436,ORD-024845,,ITEM-036,LOC-016,3,3,4,4,"Food was good, though service was a bit slow during the dinner rush.",2025-01-01,STANDARD_NEUTRAL
RAT-028437,ORD-051561,CUST-41901,ITEM-048,LOC-010,4,5,4,4,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-02-17,STANDARD_POSITIVE
RAT-028438,ORD-059922,CUST-30345,ITEM-106,LOC-008,4,3,4,3,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-09-12,STANDARD_POSITIVE
RAT-028439,ORD-021163,CUST-39533,ITEM-027,LOC-009,4,3,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-10-13,STANDARD_POSITIVE
RAT-028440,ORD-028834,CUST-13991,ITEM-001,LOC-002,4,4,4,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-07-21,STANDARD_POSITIVE
RAT-028441,ORD-017207,CUST-29001,ITEM-054,LOC-020,3,2,3,3,Portions were generous but flavors were fairly standard.,2025-07-26,STANDARD_NEUTRAL
RAT-028442,ORD-051748,CUST-30598,ITEM-098,LOC-019,1,2,1,1,The meal was completely cold and order was missing two items!,2025-07-29,STANDARD_NEGATIVE
RAT-028443,ORD-090038,CUST-06571,ITEM-002,LOC-017,1,1,1,2,Horrible experience from start to finish. Zero stars if I could.,2025-06-30,CANCELLED_ORDER_COMPLAINT
RAT-028444,ORD-075828,CUST-48155,ITEM-088,LOC-006,3,4,3,3,"Decent food, average service. Nothing particularly memorable.",2025-01-30,STANDARD_NEUTRAL
RAT-028445,ORD-077196,CUST-27669,ITEM-112,LOC-008,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-05-16,STANDARD_POSITIVE
RAT-028446,ORD-055388,CUST-42360,ITEM-032,LOC-011,5,5,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-09-01,STANDARD_POSITIVE
RAT-028447,ORD-025227,CUST-44022,ITEM-136,LOC-009,4,3,4,3,Incredible taste and immaculate vibe. Five stars all the way!,2025-07-14,STANDARD_POSITIVE
RAT-028448,ORD-006501,CUST-35331,ITEM-050,LOC-010,4,5,4,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-04-04,STANDARD_POSITIVE
RAT-028449,ORD-001635,CUST-22122,ITEM-024,LOC-006,1,2,2,1,Horrible experience from start to finish. Zero stars if I could.,2025-12-11,STANDARD_NEGATIVE
RAT-028450,ORD-014060,CUST-14880,ITEM-117,LOC-005,3,2,2,4,Okay experience. Good location but food was slightly under-seasoned.,2025-12-28,STANDARD_NEUTRAL
RAT-028451,ORD-070351,CUST-00141,ITEM-137,LOC-004,5,5,5,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-02-01,STANDARD_POSITIVE
RAT-028452,ORD-004077,CUST-27391,ITEM-031,LOC-017,5,4,5,5,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-06-28,STANDARD_POSITIVE
RAT-028453,ORD-038211,CUST-29072,ITEM-048,LOC-008,3,3,3,3,Standard fare for this price point. Fast turnaround for lunch.,2025-11-20,STANDARD_NEUTRAL
RAT-028454,ORD-025932,CUST-05887,ITEM-116,LOC-010,3,4,2,3,Okay experience. Good location but food was slightly under-seasoned.,2025-06-08,STANDARD_NEUTRAL
RAT-028455,ORD-032008,CUST-31032,ITEM-138,LOC-018,5,5,4,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-09-29,STANDARD_POSITIVE
RAT-028456,ORD-022745,CUST-09677,ITEM-032,LOC-014,3,3,4,3,"Food was good, though service was a bit slow during the dinner rush.",2025-07-11,STANDARD_NEUTRAL
RAT-028457,ORD-030397,CUST-43970,ITEM-101,LOC-008,4,4,4,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-11-15,STANDARD_POSITIVE
RAT-028458,ORD-088620,CUST-45910,ITEM-100,LOC-017,5,5,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-05-27,STANDARD_POSITIVE
RAT-028459,ORD-049955,CUST-34396,ITEM-137,LOC-006,4,3,4,3,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-04-20,STANDARD_POSITIVE
RAT-028460,ORD-090813,CUST-42803,ITEM-090,LOC-013,1,1,1,2,Coupon refused at checkout even though the email said valid all month.,2025-08-30,ANOMALY_MISLEADING_PROMO_BACKLASH
RAT-028461,ORD-066039,CUST-43097,ITEM-019,LOC-002,4,5,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-02-02,STANDARD_POSITIVE
RAT-028462,ORD-012757,CUST-11852,ITEM-137,LOC-014,5,5,4,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-06-09,STANDARD_POSITIVE
RAT-028463,ORD-079799,CUST-36254,ITEM-063,LOC-008,3,4,3,2,Standard fare for this price point. Fast turnaround for lunch.,2025-01-14,STANDARD_NEUTRAL
RAT-028464,ORD-010606,CUST-07891,ITEM-069,LOC-012,5,5,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-04-06,STANDARD_POSITIVE
RAT-028465,ORD-022417,CUST-35170,ITEM-058,LOC-017,3,2,2,3,Okay experience. Good location but food was slightly under-seasoned.,2025-12-30,STANDARD_NEUTRAL
RAT-028466,ORD-056559,CUST-27251,ITEM-108,LOC-010,5,4,4,4,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-06-26,STANDARD_POSITIVE
RAT-028467,ORD-037488,CUST-14063,ITEM-016,LOC-008,5,5,5,5,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-11-01,STANDARD_POSITIVE
RAT-028468,ORD-093080,CUST-05216,ITEM-111,LOC-006,4,3,4,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-02-07,STANDARD_POSITIVE
RAT-028469,ORD-096817,CUST-12418,ITEM-132,LOC-004,5,5,5,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-11-13,STANDARD_POSITIVE
RAT-028470,ORD-002871,CUST-12301,ITEM-104,LOC-015,5,5,4,4,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-12-01,STANDARD_POSITIVE
RAT-028471,ORD-004759,CUST-25262,ITEM-067,LOC-015,3,3,2,4,Horrible experience from start to finish. Zero stars if I could.,2025-07-08,ANOMALY_SENTIMENT_MISMATCH_CONTRADICTORY
RAT-028472,ORD-038737,CUST-49898,ITEM-052,LOC-006,5,5,5,5,"Great value, friendly waitstaff, and food arrived piping hot within 15 minutes.",2025-04-08,STANDARD_POSITIVE
RAT-028473,ORD-077196,CUST-27669,ITEM-112,LOC-008,5,5,5,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-05-16,STANDARD_POSITIVE
RAT-028474,ORD-065139,CUST-10423,ITEM-046,LOC-005,4,5,4,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-12-22,STANDARD_POSITIVE
RAT-028475,ORD-050251,CUST-03540,ITEM-143,LOC-014,3,2,3,2,Okay experience. Good location but food was slightly under-seasoned.,2025-12-16,STANDARD_NEUTRAL
RAT-028476,ORD-040559,CUST-44097,ITEM-054,LOC-002,2,3,1,2,Overpriced and bland. The portions have shrunk noticeably.,2025-12-13,STANDARD_NEGATIVE
RAT-028477,ORD-053093,CUST-34149,ITEM-058,LOC-005,3,2,2,2,Standard fare for this price point. Fast turnaround for lunch.,2025-06-30,STANDARD_NEUTRAL
RAT-028478,ORD-075122,CUST-44735,ITEM-103,LOC-001,2,2,2,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-09-19,STANDARD_NEGATIVE
RAT-028479,ORD-093440,CUST-00627,ITEM-112,LOC-017,1,1,1,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-11-04,CANCELLED_ORDER_COMPLAINT
RAT-028480,ORD-055605,CUST-42211,ITEM-002,LOC-008,4,3,4,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-03-14,STANDARD_POSITIVE
RAT-028481,ORD-037040,CUST-15038,ITEM-098,LOC-014,2,3,1,1,Dish tasted stale and unseasoned. Expected much better for the price.,2025-12-13,STANDARD_NEGATIVE
RAT-028482,ORD-069860,CUST-41880,ITEM-139,LOC-018,3,2,3,3,"Food was good, though service was a bit slow during the dinner rush.",2025-12-17,STANDARD_NEUTRAL
RAT-028483,ORD-092507,CUST-37043,ITEM-136,LOC-005,4,5,4,4,Loved everything from the drinks to dessert. Will definitely be a regular!,2025-11-30,STANDARD_POSITIVE
RAT-028484,ORD-048746,CUST-17057,ITEM-026,LOC-017,4,5,3,4,Incredible taste and immaculate vibe. Five stars all the way!,2025-02-09,STANDARD_POSITIVE
RAT-028485,ORD-005462,CUST-29247,ITEM-106,LOC-012,4,4,5,3,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-04-20,STANDARD_POSITIVE
RAT-028486,ORD-040832,CUST-03771,ITEM-121,LOC-015,5,5,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-05-12,STANDARD_POSITIVE
RAT-028487,ORD-051138,CUST-09667,ITEM-069,LOC-010,1,1,1,1,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-12-29,STANDARD_NEGATIVE
RAT-028488,ORD-034031,CUST-39798,ITEM-012,LOC-016,2,2,2,2,Overpriced and bland. The portions have shrunk noticeably.,2025-03-08,STANDARD_NEGATIVE
RAT-028489,ORD-005732,CUST-11192,ITEM-077,LOC-002,2,3,3,2,The meal was completely cold and order was missing two items!,2025-06-01,STANDARD_NEGATIVE
RAT-028490,ORD-021501,CUST-22153,ITEM-021,LOC-011,4,4,3,3,Absolutely stellar experience! The signature dishes were bursting with flavor.,2025-05-18,STANDARD_POSITIVE
RAT-028491,ORD-075440,CUST-04676,ITEM-054,LOC-009,1,1,1,2,Terrible customer service. Waited 45 minutes for our drinks to arrive.,2025-09-04,STANDARD_NEGATIVE
RAT-028492,ORD-033118,CUST-16101,ITEM-079,LOC-012,5,4,5,5,Remarkable quality! Fresh ingredients and beautifully plated presentation.,2025-08-20,STANDARD_POSITIVE
RAT-028493,ORD-094139,CUST-31747,ITEM-090,LOC-014,3,3,4,2,Portions were generous but flavors were fairly standard.,2025-05-05,STANDARD_NEUTRAL
RAT-028494,ORD-031175,CUST-29257,ITEM-122,LOC-007,5,5,5,5,"Best meal we've had in months. Fast, courteous service and cozy ambiance.",2025-02-19,STANDARD_POSITIVE
RAT-028495,ORD-033209,CUST-13222,ITEM-027,LOC-004,4,5,3,5,Outstanding culinary creativity. Highly recommend to everyone in town.,2025-09-28,STANDARD_POSITIVE
